# Cameras (886)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
time_1546319554.629079.jpg	12.5240344389947094	-64.1221233915934050	350.4107936548940643	-2.4265666471032166	-15.6948185900784267	-100.9840842741817966	-0.1834323947587858	-0.9829821409868905	-0.0099331291084581	0.9450793958702828	-0.1791220347331465	0.2733865983813386	-0.2705133860911846	0.0407603627791241	0.9618529517403349
time_1546319555.228097.jpg	11.5928961784882762	-64.3065496612259153	350.3304155473973651	-3.0990334579631953	-15.4228481041952286	-101.8929006892574591	-0.1986617763013044	-0.9800664115654527	-0.0018241595398626	0.9432969420170665	-0.1917129061596612	0.2709926950917095	-0.2659405531656684	0.0521151660558929	0.9625796754808947
time_1546319555.829020.jpg	10.6178844962868624	-64.4847759260018307	350.3171948315680879	-3.0485934456777706	-15.4260494392417691	-102.6436566663589502	-0.2110012898833696	-0.9774658204297100	-0.0062470440392121	0.9405984409415562	-0.2047737026743996	0.2708178420845472	-0.2659944145388546	0.0512669541194939	0.9626103421683362
time_1546319556.427047.jpg	9.5958343209874855	-64.6659759855487266	350.2892440899129269	-3.0307432452877010	-15.3718005791770622	-103.0604394339862608	-0.2178945928329892	-0.9759368876286566	-0.0083149130985574	0.9392836101569988	-0.2120098947083590	0.2698112381576904	-0.2650815838653845	0.0509803482867803	0.9628773327812724
time_1546319556.927680.jpg	8.6996977307698522	-64.8255393180331367	350.2606391066202605	-3.8620326130346210	-12.1738052149676612	-103.1252445248649110	-0.2219739271964937	-0.9748898024027119	0.0178170933703180	0.9519758825319002	-0.2127322979032971	0.2201973853305096	-0.2108779142598285	0.0658395215655743	0.9752926036208008
time_1546319557.429495.jpg	7.9207527169595764	-64.9600655915121479	350.2470835080283109	-5.6134031799937310	-5.4987510390380381	-102.5163602738930990	-0.2157211016206916	-0.9735840007959329	0.0748237910676807	0.9717418159774776	-0.2065287756859274	0.1142965786647447	-0.0958240543723214	0.0973655904714621	0.9906248999473987
time_1546319558.027370.jpg	7.5028778415498074	-64.9745087618337038	350.2203766531748101	-5.1506137015488491	-8.5451333800962459	-103.0457337107708327	-0.2232229417132045	-0.9732676491166523	0.0540518406333071	0.9633758322443412	-0.2118221575810845	0.1644335105908077	-0.1485884387845370	0.0887775689047603	0.9849060965995358
time_1546319558.627886.jpg	7.4085757422424763	-64.8925105305017809	350.1978229459601835	-4.4967269801050822	-10.2855713938102760	-105.6511736105044861	-0.2654446051446725	-0.9637346080800855	0.0274730192791516	0.9474478736159182	-0.2554695324693981	0.1925560821177632	-0.1785544409424306	0.0771422268837961	0.9809013143283807
time_1546319559.229411.jpg	7.5066078842025732	-64.7942519817865019	350.1756919388751612	-5.3000375000280942	-11.5931547036084375	-114.2151581864982717	-0.4017966768264665	-0.9157263377555709	0.0021690624651263	0.8934059281228005	-0.3914810515419868	0.2203824718044023	-0.2009608869562575	0.0904867980666239	0.9754111242391097
time_1546319559.828762.jpg	7.6516685040570351	-64.7648998001300811	350.1530520014741228	-7.0738840089140753	-10.9818049670197464	-125.0132035471745837	-0.5632582466023082	-0.8262458952129732	-0.0076071202308015	0.8040217302334846	-0.5501839323286920	0.2254921238528997	-0.1904972570585931	0.1208940083339516	0.9742152912996707
