# timestamp tx ty tz qx qy qz qw
1.546320764832890987e+09 -4.482317676946818708e+00 1.076873331307264614e+01 -2.570632879033019691e+01 -4.645478233453463890e-01 -5.229722350361507566e-01 6.941355128561245147e-01 -1.699154230738302851e-01
1.546320765032644987e+09 -4.480409848654857363e+00 1.077723852415560479e+01 -2.560859208812061638e+01 -4.646888464264347096e-01 -5.219502979567823830e-01 6.944837363664311258e-01 -1.712439849811276393e-01
1.546320765132709026e+09 -4.480731908857582546e+00 1.078623872628863190e+01 -2.555877949306076147e+01 -4.650436636748946362e-01 -5.212650403792741249e-01 6.949891736647900720e-01 -1.703149935940975745e-01
1.546320765232872009e+09 -4.481009641199344529e+00 1.079728126308642544e+01 -2.550880139698153926e+01 -4.654419521992951836e-01 -5.201250622124108380e-01 6.955423271363595505e-01 -1.704540405891924182e-01
1.546320765333033085e+09 -4.479039817470805041e+00 1.080607954071858146e+01 -2.545953620160456055e+01 -4.650068309804864519e-01 -5.175923772538757461e-01 6.968052003023825769e-01 -1.741530676781880838e-01
1.546320765532625914e+09 -4.470634805961866576e+00 1.079933660834880449e+01 -2.538201539094585613e+01 -4.651791645272336240e-01 -5.181958647184223832e-01 6.962355659159771282e-01 -1.741764261664890401e-01
1.546320765632972002e+09 -4.465076656273344824e+00 1.078819160886564354e+01 -2.535019246140372218e+01 -4.654202567308751148e-01 -5.188910978607850222e-01 6.960008082049141676e-01 -1.723916708066304537e-01
1.546320765733118057e+09 -4.459081666178758674e+00 1.077547702581232869e+01 -2.532095306553239666e+01 -4.658991611272839672e-01 -5.197887618428428391e-01 6.956104843640292801e-01 -1.699519601699788218e-01
1.546320765932984114e+09 -4.444255362214089899e+00 1.074784548998263212e+01 -2.526647156626371071e+01 -4.664013089763097697e-01 -5.220234315633375255e-01 6.947665445390397432e-01 -1.651084627549563033e-01
1.546320766132554054e+09 -4.424870634530320146e+00 1.072560463483372573e+01 -2.520946846112204653e+01 -4.668398980767962114e-01 -5.242671261493813128e-01 6.932685534601148447e-01 -1.630435610075875452e-01
1.546320766333031893e+09 -4.402031831676374019e+00 1.070419739709972795e+01 -2.515001213494922183e+01 -4.675021864159697449e-01 -5.269767187190030899e-01 6.917583651982006643e-01 -1.587690391819304436e-01
1.546320766532591105e+09 -4.374655402175333663e+00 1.068432963074564945e+01 -2.508236825757076360e+01 -4.680279518556599849e-01 -5.256430154080078410e-01 6.931907470900650070e-01 -1.553571523403102506e-01
1.546320766632868052e+09 -4.358194234030409397e+00 1.067546221927690553e+01 -2.504581314447388607e+01 -4.679045515185972781e-01 -5.250752760723097490e-01 6.938887471237078497e-01 -1.545305527747154462e-01
1.546320766832535982e+09 -4.316823313559027042e+00 1.065947624195320209e+01 -2.496765994091389373e+01 -4.669347907329074454e-01 -5.243762393079829387e-01 6.946363328915201585e-01 -1.564666925561291888e-01
1.546320766932540894e+09 -4.293350547605744083e+00 1.065278515800656578e+01 -2.492800152136445391e+01 -4.665997689520827163e-01 -5.258732439123366964e-01 6.936549758078580652e-01 -1.567952852861929369e-01
1.546320767132791042e+09 -4.241326819912287327e+00 1.063908600058446652e+01 -2.484496227711600369e+01 -4.664741185567563009e-01 -5.301778418825000561e-01 6.906618174649836739e-01 -1.558833108112527011e-01
1.546320767232844114e+09 -4.213784624807306756e+00 1.063089024466729704e+01 -2.480123930580665714e+01 -4.665249122207353882e-01 -5.316111617102921016e-01 6.898062196460289508e-01 -1.546333028817634958e-01
1.546320767432866096e+09 -4.154624086505354086e+00 1.061023209239907672e+01 -2.470569313331650463e+01 -4.668717198780460431e-01 -5.312495861680017750e-01 6.902549670092017475e-01 -1.528160819206146048e-01
1.546320767633044004e+09 -4.088441123822759593e+00 1.058325436589461610e+01 -2.460368070263567830e+01 -4.679529653813132573e-01 -5.318549276264379344e-01 6.901131979194023991e-01 -1.479666591086235550e-01
1.546320767832662106e+09 -4.010837118572454507e+00 1.055395273817926061e+01 -2.448856067605318287e+01 -4.679416420455270731e-01 -5.298478743974840421e-01 6.912780487536738239e-01 -1.497548294630830223e-01
1.546320767932872057e+09 -3.967848223077171443e+00 1.053729514235814335e+01 -2.442793759670021103e+01 -4.677773178582294578e-01 -5.291338555196709592e-01 6.916010200892777071e-01 -1.512936642814879107e-01
1.546320768132850885e+09 -3.875912999382312041e+00 1.050242926093491747e+01 -2.430190411955268814e+01 -4.672397253259422123e-01 -5.270911989937800968e-01 6.929235658089051286e-01 -1.540092171504983121e-01
1.546320768233139038e+09 -3.826758876828155298e+00 1.048341953654953862e+01 -2.423721122009922979e+01 -4.668462904327668195e-01 -5.260809240565957889e-01 6.935270301078706456e-01 -1.559283840828204204e-01
1.546320768333264112e+09 -3.776356133858710162e+00 1.046298745014446219e+01 -2.417259431964268757e+01 -4.666157260794406847e-01 -5.252869966466563456e-01 6.942026775344166678e-01 -1.562881244155761573e-01
1.546320768532707930e+09 -3.672817890591979495e+00 1.041714407738471238e+01 -2.404359808937804743e+01 -4.779808556042383638e-01 -5.223173818243711519e-01 6.877092941194729026e-01 -1.605452618474632887e-01
1.546320768632802963e+09 -3.620656010077892173e+00 1.039044057816641242e+01 -2.398029378412045887e+01 -4.891814890266162896e-01 -5.201137772229025291e-01 6.809580208244481181e-01 -1.627246244779136652e-01
1.546320768733089924e+09 -3.565456354033045283e+00 1.036124571471382261e+01 -2.391691681092319754e+01 -4.950097092154908673e-01 -5.194804672088857433e-01 6.769604999139444690e-01 -1.637983929319681009e-01
1.546320768933279037e+09 -3.446737273930269296e+00 1.029839136294867785e+01 -2.379146271298955995e+01 -4.939980891819742981e-01 -5.270420693014548075e-01 6.701963848559279180e-01 -1.703800187728701787e-01
1.546320769133371115e+09 -3.333317480255847620e+00 1.023160893534170768e+01 -2.365756669973583115e+01 -4.909724965451556233e-01 -5.319225725376157676e-01 6.656398772628990823e-01 -1.814605694320798324e-01
1.546320769332947969e+09 -3.239056440236899537e+00 1.015850392202484009e+01 -2.351657056562326531e+01 -4.896627277349367424e-01 -5.307433774527545722e-01 6.653456533788120186e-01 -1.893595571581903891e-01
1.546320769533155918e+09 -3.168233364855177925e+00 1.008208611720604253e+01 -2.337295380334963113e+01 -4.896778621989032465e-01 -5.274931492186254456e-01 6.673043260361793960e-01 -1.914980554813266178e-01
1.546320769633609056e+09 -3.141405960308883305e+00 1.004311251271631278e+01 -2.330163648411271637e+01 -4.900144018383758571e-01 -5.263739381060940081e-01 6.681154711541038571e-01 -1.908876121653536317e-01
1.546320769833580017e+09 -3.102992885302619186e+00 9.964962508769783511e+00 -2.315919283156828001e+01 -4.910047656791037274e-01 -5.232360233445020326e-01 6.706762745325585140e-01 -1.879673342210507747e-01
1.546320770033195972e+09 -3.079993482703558438e+00 9.886645423152097933e+00 -2.301798491292034043e+01 -4.915700972442917926e-01 -5.185600326097649093e-01 6.737151443006990092e-01 -1.885795227878295233e-01
1.546320770233196974e+09 -3.069414507710008788e+00 9.810809476853121325e+00 -2.288358705505860868e+01 -4.913946933493592573e-01 -5.183791418430284681e-01 6.736991612861962242e-01 -1.895883982010773405e-01
1.546320770333743095e+09 -3.069427177703222487e+00 9.774294827780645178e+00 -2.281839187652884604e+01 -4.912507949105557326e-01 -5.187474323411748189e-01 6.733940674228791057e-01 -1.900373329081853913e-01
1.546320770533158064e+09 -3.082296298885432329e+00 9.704371048342668615e+00 -2.269179073298794691e+01 -4.916342125532863205e-01 -5.186748832142605847e-01 6.742174649242196338e-01 -1.862873494388224138e-01
1.546320770633853912e+09 -3.093609211517706292e+00 9.671245558713689405e+00 -2.262886378261395492e+01 -4.918269706949316977e-01 -5.170506987514681407e-01 6.755701331591141834e-01 -1.853909409896878635e-01
1.546320770734406948e+09 -3.108611079260415355e+00 9.638760423150140255e+00 -2.256627972351314781e+01 -4.926385467030657828e-01 -5.129609289404034600e-01 6.789022873415166970e-01 -1.824007454078694357e-01
1.546320770935340881e+09 -3.140854286128817119e+00 9.579041278914415258e+00 -2.244704007271782586e+01 -4.940615105832081300e-01 -5.090628851838986391e-01 6.821599500377902858e-01 -1.772456071470399352e-01
1.546320771035510063e+09 -3.156778327181590349e+00 9.551733871005284371e+00 -2.238969241500401708e+01 -4.945324307021263244e-01 -5.077951568100256274e-01 6.832249288127014708e-01 -1.754578306973128277e-01
1.546320771234381914e+09 -3.186971470902156156e+00 9.501140882160264312e+00 -2.227829970742751442e+01 -4.957588921697012041e-01 -5.003507524880392854e-01 6.885558282874005842e-01 -1.725199021874728456e-01
1.546320771434803009e+09 -3.206838515189556205e+00 9.457450728616576541e+00 -2.218186715090035932e+01 -4.965282723887917693e-01 -5.028729832254628107e-01 6.874250653820980217e-01 -1.674073383843837914e-01
1.546320771632700920e+09 -3.214480467988726442e+00 9.419712932356166135e+00 -2.209675526783487598e+01 -4.968940732224753076e-01 -5.135560701805612638e-01 6.815762124748483419e-01 -1.575128863474872520e-01
1.546320771832804918e+09 -3.209294939323073859e+00 9.381318608763962175e+00 -2.200710364818965203e+01 -4.974615177511145792e-01 -5.203345506489349681e-01 6.776394939473540102e-01 -1.502954091131937508e-01
1.546320771933406115e+09 -3.200896182932659428e+00 9.361221238284620938e+00 -2.195717028398498627e+01 -4.972947118257481369e-01 -5.219389115341008800e-01 6.766202856156618983e-01 -1.498757195483120808e-01
1.546320772132391930e+09 -3.172745888660887026e+00 9.315368460756600300e+00 -2.184946790254114291e+01 -4.965322959795399060e-01 -5.253114550002718763e-01 6.742616736629305496e-01 -1.512440072335018426e-01
1.546320772232501030e+09 -3.154376196192897108e+00 9.289783848474025163e+00 -2.179069329404523714e+01 -4.962007696341318441e-01 -5.264242713751960956e-01 6.734288508180087396e-01 -1.521705149085245956e-01
1.546320772332890987e+09 -3.133704693238573924e+00 9.262916722103682332e+00 -2.172736908741632078e+01 -4.961184668115870000e-01 -5.257873107712296434e-01 6.734819027728109475e-01 -1.543900817992932550e-01
1.546320772532771111e+09 -3.088455126096364189e+00 9.205078247079949705e+00 -2.159404917549323599e+01 -4.972470889010999762e-01 -5.249978297774499092e-01 6.737765306785740149e-01 -1.521440042035628049e-01
1.546320772732445002e+09 -3.033578965098747027e+00 9.141164758487514419e+00 -2.145165878104534585e+01 -4.988363123820847567e-01 -5.263694365115578755e-01 6.729039897942638015e-01 -1.459375560796790372e-01
1.546320772832890034e+09 -3.000775415908485400e+00 9.107048787306828430e+00 -2.137574444832922183e+01 -4.992421265669136909e-01 -5.279478719501475847e-01 6.719380877713718725e-01 -1.432743862887163877e-01
1.546320773033664942e+09 -2.923284172891897459e+00 9.037747487262672408e+00 -2.120423078608856571e+01 -4.985624867103317093e-01 -5.249188481228399539e-01 6.738500283929986789e-01 -1.477219989214739182e-01
1.546320773232372999e+09 -2.834271205795131809e+00 8.964438164684874977e+00 -2.102095107894551873e+01 -4.981031514287138640e-01 -5.226113586533037703e-01 6.753551581800008030e-01 -1.505524116811081947e-01
1.546320773332961082e+09 -2.785262002179632823e+00 8.926502018576726982e+00 -2.092553472306674678e+01 -4.979609773107503967e-01 -5.212626368546602329e-01 6.761127330670595459e-01 -1.522882158265697061e-01
1.546320773532567978e+09 -2.679132917242313283e+00 8.848041862990186246e+00 -2.073072429998804012e+01 -4.979616229992810394e-01 -5.198307017211569736e-01 6.769379656217109353e-01 -1.535097855771763165e-01
1.546320773632736921e+09 -2.621067441058618552e+00 8.808052026440240212e+00 -2.062915524139824086e+01 -4.973661262765540769e-01 -5.168862122133027759e-01 6.783263694183160331e-01 -1.591506098266844416e-01
1.546320773832817078e+09 -2.497922840955102863e+00 8.725124519918937338e+00 -2.042963018939088116e+01 -4.953336877984250708e-01 -5.168524953648581111e-01 6.771923230223735324e-01 -1.700546776971836038e-01
1.546320773932832003e+09 -2.434428830911417929e+00 8.683880318379276986e+00 -2.033025837197824615e+01 -4.936891902883758787e-01 -5.164974922033636062e-01 6.764898433103123665e-01 -1.785015849734483961e-01
1.546320774132630110e+09 -2.313001472996797148e+00 8.598664829947974653e+00 -2.013931689294829752e+01 -4.912459421707725538e-01 -5.163466495530748546e-01 6.745905167555763526e-01 -1.923309556454930180e-01
1.546320774333436966e+09 -2.209029271213685419e+00 8.513139851094143395e+00 -1.996132016010624355e+01 -4.910020958647157707e-01 -5.120119873564510371e-01 6.775354945705492904e-01 -1.941811531966865512e-01
1.546320774532650948e+09 -2.120316688999525745e+00 8.432463058260747601e+00 -1.979750700461717727e+01 -4.915779930065340420e-01 -5.064809779582091220e-01 6.822331253116733496e-01 -1.907513000889655974e-01
1.546320774632956028e+09 -2.078109606069216131e+00 8.393583731391265346e+00 -1.972262103255481946e+01 -4.915651278734147756e-01 -5.059850235394878215e-01 6.826946868756411657e-01 -1.904490628076385139e-01
1.546320774832422018e+09 -1.997108372726384751e+00 8.318453795427677377e+00 -1.958733949393390716e+01 -4.909430315328730532e-01 -5.097248423874553014e-01 6.801273948545855097e-01 -1.912648729137446102e-01
1.546320774932581902e+09 -1.960120372229527286e+00 8.282571565990284768e+00 -1.952498641955816439e+01 -4.906064354322617338e-01 -5.111781497279634934e-01 6.793679124656220036e-01 -1.909488524847653967e-01
1.546320775033005953e+09 -1.925401117199728729e+00 8.246175379643640113e+00 -1.946647891513354267e+01 -4.904299783788848011e-01 -5.129279684558932795e-01 6.782066890541970094e-01 -1.908376860191414448e-01
1.546320775233244896e+09 -1.864541467105993888e+00 8.175151882441706874e+00 -1.935740141123165259e+01 -4.903710331485984231e-01 -5.155951377543993575e-01 6.765137145684594344e-01 -1.898080550808713685e-01
1.546320775432636023e+09 -1.815812672254543569e+00 8.109033379378281836e+00 -1.925350375505447431e+01 -4.902611118602217544e-01 -5.169323115878495800e-01 6.755114724873307885e-01 -1.900244141472871018e-01
1.546320775632761955e+09 -1.783787471888173437e+00 8.048935971869020989e+00 -1.915009991685252899e+01 -4.921319095566787372e-01 -5.048797953004376948e-01 6.841437031552762837e-01 -1.866814648712355473e-01
1.546320775832643986e+09 -1.755785914693984484e+00 7.997610804598712875e+00 -1.906463168098356320e+01 -4.949469778652297869e-01 -5.044533815008960254e-01 6.861355189068185645e-01 -1.725465870101698940e-01
1.546320776032578945e+09 -1.718472364295721810e+00 7.953639592548037207e+00 -1.899041337813455144e+01 -4.961588696728358450e-01 -5.134513371338856880e-01 6.817591916712260058e-01 -1.593690842421928155e-01
1.546320776132662058e+09 -1.695334341315774873e+00 7.932477301012987425e+00 -1.895157453614641341e+01 -4.958974267043746997e-01 -5.165917458058952860e-01 6.803121475687636810e-01 -1.561860820418172757e-01
1.546320776333034039e+09 -1.639524045003351027e+00 7.892984404660603026e+00 -1.886295332822878734e+01 -4.950241848646557141e-01 -5.142073778518562177e-01 6.817996953473746125e-01 -1.602841364141463776e-01
1.546320776532824993e+09 -1.570863113623405027e+00 7.860676229458789521e+00 -1.876298182974241513e+01 -4.921806794066951318e-01 -5.035185542475387743e-01 6.861224794977475172e-01 -1.829294603804851593e-01
1.546320776733062983e+09 -1.500328945494760591e+00 7.836848706419051958e+00 -1.868446550034361664e+01 -4.888960924445377998e-01 -5.101826913569078581e-01 6.795973608819760869e-01 -1.970828742294398472e-01
1.546320776833409071e+09 -1.468378158238496933e+00 7.828016393183198751e+00 -1.865303524666876811e+01 -4.869187540463426611e-01 -5.178322654079775544e-01 6.739783473088761800e-01 -2.012785612508071198e-01
1.546320776933541059e+09 -1.443144214634573874e+00 7.819797819285003726e+00 -1.862348297794587992e+01 -4.859591280813915226e-01 -5.221146048643426907e-01 6.709286896277119050e-01 -2.027184220937176540e-01
1.546320777033678055e+09 -1.425696251685519167e+00 7.812434340743228844e+00 -1.859440852326653371e+01 -4.860625642512718114e-01 -5.222207023046538943e-01 6.710880643950570823e-01 -2.016668826168732387e-01
1.546320777233309031e+09 -1.410388431885118310e+00 7.800908096186234708e+00 -1.853838296850551259e+01 -4.883161639412281763e-01 -5.119328432279530716e-01 6.795356200856382811e-01 -1.941737085526636930e-01
1.546320777432534933e+09 -1.408491371411624948e+00 7.810852478797474241e+00 -1.848772230439616848e+01 -4.904825230225708932e-01 -5.030674502709421292e-01 6.864747613500935541e-01 -1.873564440221862082e-01
1.546320777533027887e+09 -1.407947756782676807e+00 7.826019804813660663e+00 -1.846480960690539419e+01 -4.906774091643916758e-01 -5.010698060759851691e-01 6.875644903169376709e-01 -1.882014910405988561e-01
1.546320777733241081e+09 -1.398896813803555572e+00 7.845174086996591356e+00 -1.844329603368078807e+01 -4.891452481772615712e-01 -5.099608593195589235e-01 6.802203620172048160e-01 -1.948771593718593709e-01
1.546320777933119059e+09 -1.395203375571477222e+00 7.857581809671912332e+00 -1.844197409651851416e+01 -4.864862989006794036e-01 -5.238527136198076750e-01 6.697789383642182015e-01 -2.007625192579116091e-01
1.546320778132738113e+09 -1.415782322890364320e+00 7.861050035330046093e+00 -1.844713373489182473e+01 -4.869404135482357510e-01 -5.239320244270531113e-01 6.704651796242530049e-01 -1.971312008401036875e-01
1.546320778332931995e+09 -1.457787313796036877e+00 7.858479590301668871e+00 -1.845555824976557702e+01 -4.910118915742340273e-01 -5.098510010098862288e-01 6.817454208624151857e-01 -1.848849919139950448e-01
1.546320778433298111e+09 -1.479115268041813591e+00 7.857032000294449148e+00 -1.846399524182404051e+01 -4.925343595417374098e-01 -5.034603630927120266e-01 6.866028170442932677e-01 -1.803167742951442554e-01
1.546320778632577896e+09 -1.513375834756398142e+00 7.858212309708315857e+00 -1.849418977584920043e+01 -4.931702643989537838e-01 -5.003189625606759838e-01 6.898308837980622332e-01 -1.749210615485153886e-01
1.546320778732676983e+09 -1.525541185972534075e+00 7.861730776372154672e+00 -1.851439772517445448e+01 -4.926724164733745082e-01 -5.019489793438948189e-01 6.888830975740292129e-01 -1.753886828125428288e-01
1.546320778933011055e+09 -1.543749543984686889e+00 7.874567565011047598e+00 -1.856436235502881971e+01 -4.922966426893550240e-01 -5.093520538118292418e-01 6.831910184110927542e-01 -1.773542591450092409e-01
1.546320779132714033e+09 -1.565968840996858846e+00 7.891337370115083516e+00 -1.862123674710171883e+01 -5.065612219058293064e-01 -5.132579673183068625e-01 6.695059357938237810e-01 -1.781117328599919336e-01
1.546320779332504988e+09 -1.591715525994474412e+00 7.905504829054205373e+00 -1.867815048019671664e+01 -5.237900394804481108e-01 -5.107800728133787826e-01 6.580921360463067860e-01 -1.779394622669156767e-01
1.546320779433011055e+09 -1.601563392775325223e+00 7.910364535131550134e+00 -1.870492775619828052e+01 -5.245806283391479807e-01 -5.103085052812537104e-01 6.575148673285033940e-01 -1.790938107554190528e-01
1.546320779632482052e+09 -1.623624335082723746e+00 7.921227266559379920e+00 -1.875870366009560541e+01 -5.236998323239286934e-01 -5.134506496750024240e-01 6.564976074458303001e-01 -1.764024018830454010e-01
1.546320779732906103e+09 -1.636850188110826831e+00 7.926562796860525673e+00 -1.878496027946185620e+01 -5.240398333524610708e-01 -5.160907132947748499e-01 6.554196096560743756e-01 -1.716326425511597031e-01
1.546320779932385921e+09 -1.664613184089236420e+00 7.937983087393609694e+00 -1.882718130811691282e+01 -5.252339786678227318e-01 -5.195985354259620159e-01 6.537832800606666606e-01 -1.634443402173363646e-01
1.546320780032562971e+09 -1.676833093761860738e+00 7.942486864150060555e+00 -1.884103810721714112e+01 -5.254454730451190159e-01 -5.198132142616516127e-01 6.534388057600953870e-01 -1.634594881375248387e-01
1.546320780232763052e+09 -1.699934197883883114e+00 7.948611118761249372e+00 -1.885610773430159526e+01 -5.247725687090052382e-01 -5.215257990292777590e-01 6.521569093143558815e-01 -1.652753995940495213e-01
1.546320780332926035e+09 -1.712469355066047916e+00 7.950776604456651242e+00 -1.885732627174183662e+01 -5.246384231144846089e-01 -5.220908447260182994e-01 6.519805039199977337e-01 -1.646119599344031958e-01
1.546320780532469988e+09 -1.739600318396964607e+00 7.954885782589079746e+00 -1.884447963589964914e+01 -5.247940877407907267e-01 -5.199143836029461729e-01 6.542877152182507983e-01 -1.618264036230201430e-01
1.546320780633167982e+09 -1.752317820240358648e+00 7.958252882198794786e+00 -1.882930487971573186e+01 -5.246839130949401131e-01 -5.171988431177291234e-01 6.561166151408464042e-01 -1.634721240859811631e-01
1.546320780832753897e+09 -1.774094902234294224e+00 7.965503971659426696e+00 -1.878734299945894293e+01 -5.239043014370432516e-01 -5.098837832513831714e-01 6.597454745773514428e-01 -1.740078138697383481e-01
1.546320781032588959e+09 -1.797944706276056959e+00 7.974732101602892698e+00 -1.874176736853683067e+01 -5.236340382526429860e-01 -5.017422671360610709e-01 6.647060020685773285e-01 -1.795216481831746203e-01
1.546320781232464075e+09 -1.822429738068900296e+00 7.989815496674562034e+00 -1.870050652791887202e+01 -5.240009017754964082e-01 -4.955283133570554388e-01 6.687975750009442777e-01 -1.805119089501704410e-01
1.546320781332521915e+09 -1.835300723750735719e+00 7.998638191186235424e+00 -1.868267363959568073e+01 -5.249740257243409314e-01 -4.905445412077607537e-01 6.723498468257519400e-01 -1.780842746551037359e-01
1.546320781432748079e+09 -1.846213008668937450e+00 8.009393800510720141e+00 -1.866837558166270128e+01 -5.260174046028259776e-01 -4.869382010292728769e-01 6.750350270538763020e-01 -1.747128807033262732e-01
1.546320781632519007e+09 -1.857241660411814044e+00 8.037777457328024511e+00 -1.865078737121946162e+01 -5.274873738741946427e-01 -4.833225412000224375e-01 6.779920786664077603e-01 -1.687694665419720574e-01
1.546320781732882977e+09 -1.852926340616946499e+00 8.054379935095084875e+00 -1.864793619497046961e+01 -5.269448452287116558e-01 -4.872580035719761282e-01 6.751178177716404827e-01 -1.706596032141150243e-01
1.546320781932730913e+09 -1.831096853180427919e+00 8.091260094349541632e+00 -1.865126907102058240e+01 -5.231367483137958629e-01 -5.034870109258549054e-01 6.627623666541849756e-01 -1.832343246762452860e-01
1.546320782132802010e+09 -1.814819980372038621e+00 8.126873281924250847e+00 -1.865731854168090464e+01 -5.205259351735167517e-01 -5.135921614169370875e-01 6.551799327566339981e-01 -1.897764428369003997e-01
1.546320782232865095e+09 -1.812592002516113299e+00 8.141590227074321007e+00 -1.866053816183673675e+01 -5.201904329269911864e-01 -5.156786455090109911e-01 6.536308239414038157e-01 -1.903790798667302775e-01
1.546320782432672024e+09 -1.818666057765393917e+00 8.159509636555682732e+00 -1.866632081360388185e+01 -5.201324581348634180e-01 -5.155356525720270477e-01 6.539602170386071833e-01 -1.897926538423879428e-01
1.546320782533060074e+09 -1.827304708223076668e+00 8.163721535349305114e+00 -1.866878905682319001e+01 -5.208445179114506995e-01 -5.128837961821615110e-01 6.559277421165355948e-01 -1.882285761973110927e-01
1.546320782733143091e+09 -1.852085780123067238e+00 8.163668036468722633e+00 -1.867553116565972715e+01 -5.223058139995536697e-01 -5.069465720693533406e-01 6.610502060844862804e-01 -1.822482778109404677e-01
1.546320782933530092e+09 -1.880940014355842349e+00 8.163206184341760263e+00 -1.868288581707552254e+01 -5.241076464244898148e-01 -5.046865848877473137e-01 6.629250117691558586e-01 -1.764456141834898906e-01
1.546320783132854939e+09 -1.910157564481856918e+00 8.167165331951272478e+00 -1.868416170265087217e+01 -5.253738971095339716e-01 -4.996861357498491585e-01 6.663774747398429898e-01 -1.738881684723660725e-01
