# timestamp tx ty tz qx qy qz qw
1.546319540828532934e+09 1.743494685422853907e+00 -2.735397721246802050e+01 -4.217776092829791423e+01 9.757927765027888389e-01 -1.029484857720354696e-01 4.386832049263063305e-02 -1.878979432015672191e-01
1.546319540928971052e+09 1.755132489561297415e+00 -2.732718535606541010e+01 -4.212131588216616507e+01 9.761553485458602797e-01 -1.037650718127996891e-01 4.296987502557934879e-02 -1.857609625763189942e-01
1.546319541128806114e+09 1.784980646708386409e+00 -2.728404630767518313e+01 -4.200957336090463201e+01 9.774418224534751065e-01 -9.973078310790940704e-02 4.827294291568711565e-02 -1.798081688961077063e-01
1.546319541328681946e+09 1.815232838261230164e+00 -2.724661857155195932e+01 -4.189861016561368956e+01 9.779193575966055318e-01 -9.636612712292019767e-02 5.362183785543372244e-02 -1.775161910535974219e-01
1.546319541528505087e+09 1.838709859589025220e+00 -2.720871489705399426e+01 -4.178151331292125548e+01 9.781440438951058969e-01 -9.562108553558165691e-02 5.472153733450955959e-02 -1.763416874856141014e-01
1.546319541629134893e+09 1.847384879769488064e+00 -2.718900781468180128e+01 -4.172003151862696768e+01 9.783929356442210290e-01 -9.611137171603734153e-02 5.314314451209702778e-02 -1.751732682223836879e-01
1.546319541828881979e+09 1.861813416926539899e+00 -2.714514100475235026e+01 -4.159312763254207823e+01 9.782774626458964340e-01 -9.771073640340895150e-02 5.127222876702053345e-02 -1.754906739056876497e-01
1.546319542028614998e+09 1.873366379596044240e+00 -2.709818324508184517e+01 -4.146436271575634436e+01 9.780811244924026981e-01 -9.952264888128675713e-02 4.855690032435788783e-02 -1.763371308097631263e-01
1.546319542228956938e+09 1.885936714411982518e+00 -2.704900905111438547e+01 -4.133431332172579431e+01 9.772786805970320456e-01 -9.939951284435573353e-02 4.801825377463362493e-02 -1.809429871569049053e-01
1.546319542428760052e+09 1.899703776804176236e+00 -2.699928123861919715e+01 -4.119664322536479517e+01 9.764162566697404122e-01 -9.832502254947794729e-02 5.021074236707807198e-02 -1.855326521198981671e-01
1.546319542629236937e+09 1.910214262227162063e+00 -2.696084657170543863e+01 -4.105927682943709556e+01 9.768782915270620704e-01 -9.886140110907734591e-02 4.995390770249493601e-02 -1.828656173783606842e-01
1.546319542829165936e+09 1.918674562579904430e+00 -2.692933362321388913e+01 -4.092290078257636310e+01 9.772503971852900539e-01 -9.986681693542680260e-02 4.913118909993030581e-02 -1.805392099628383706e-01
1.546319543028812885e+09 1.927454128035590575e+00 -2.690241096189508241e+01 -4.079465812639716660e+01 9.764407833329915576e-01 -9.987551275811759610e-02 4.927360440524015950e-02 -1.848252972519534021e-01
1.546319543229424000e+09 1.934473803031846906e+00 -2.689005092218238602e+01 -4.067593300366143438e+01 9.768718504569623429e-01 -1.005763957808171322e-01 4.936037149211654207e-02 -1.821244907273344149e-01
1.546319543428494930e+09 1.940401717703025053e+00 -2.688770760069237653e+01 -4.056569699332558798e+01 9.775610197361354059e-01 -1.003943227302852431e-01 4.998560482695668661e-02 -1.783167742139188938e-01
1.546319543528789043e+09 1.943491829885210853e+00 -2.688602451976931818e+01 -4.050947955957487778e+01 9.774238892350476382e-01 -9.975843869718431511e-02 5.058368673869331755e-02 -1.792542476407608387e-01
1.546319543628890038e+09 1.946596327290561979e+00 -2.688240340886821045e+01 -4.044715098816826782e+01 9.773851346712008059e-01 -9.924551443220952507e-02 5.087968445529995193e-02 -1.796660349052479899e-01
1.546319543829269886e+09 1.951557222700138317e+00 -2.687269915443576807e+01 -4.031169497463409357e+01 9.772440733556574388e-01 -9.766367672809948830e-02 5.226436535567375447e-02 -1.808984893611893519e-01
1.546319544028666019e+09 1.952008416434204863e+00 -2.686310274793502373e+01 -4.016931431281542331e+01 9.771170477605440885e-01 -9.869829530921378491e-02 5.049281911182067206e-02 -1.815251957633292335e-01
1.546319544229022026e+09 1.950053875286152039e+00 -2.685491229051631024e+01 -4.001877519504966330e+01 9.775544112742596825e-01 -1.009208094234584352e-01 4.783628423090752896e-02 -1.786450478869467950e-01
1.546319544429183960e+09 1.950169916730329023e+00 -2.684633590597853825e+01 -3.986260371233342426e+01 9.791030104572768789e-01 -1.007425613919193941e-01 4.797115626144142497e-02 -1.700205852378865734e-01
1.546319544629194021e+09 1.951431145345869922e+00 -2.683232953863065262e+01 -3.971000046720639176e+01 9.812914191378503403e-01 -9.915062320291576081e-02 4.900751807759870515e-02 -1.575898721897157628e-01
1.546319544828496933e+09 1.953645637610524011e+00 -2.679563221246502991e+01 -3.956421505340588851e+01 9.813826978317669036e-01 -9.988255935392810481e-02 4.879571687451594170e-02 -1.566220059508056373e-01
1.546319545028557062e+09 1.958197144182447280e+00 -2.672937277073171103e+01 -3.942077190868037206e+01 9.771137928980565546e-01 -1.012542716009331434e-01 4.889564445345508797e-02 -1.805697210620310633e-01
1.546319545129153967e+09 1.960089170036794393e+00 -2.669607129545014956e+01 -3.934586653200827300e+01 9.756350945684011400e-01 -1.011358491934810783e-01 4.863189085742605777e-02 -1.885275615024277485e-01
1.546319545328373909e+09 1.963931476931463971e+00 -2.663897130791994527e+01 -3.919008231130530362e+01 9.747214136966962927e-01 -1.007356341160929175e-01 4.939378829955017730e-02 -1.932116750555253337e-01
1.546319545428966045e+09 1.965579727959314127e+00 -2.661762830203808861e+01 -3.910977327909334633e+01 9.756698188340517941e-01 -9.901307278553525548e-02 5.125583288946394811e-02 -1.887793834842728946e-01
1.546319545628653049e+09 1.964664796017351778e+00 -2.657952359077328452e+01 -3.894488703357922788e+01 9.780954700109547595e-01 -9.792619815962355645e-02 5.156389536177923005e-02 -1.762976912871275781e-01
1.546319545828234911e+09 1.959983190616312543e+00 -2.653846620792820943e+01 -3.878476658281469724e+01 9.792402332895828732e-01 -1.001997373802889363e-01 4.702489787839289614e-02 -1.698153029482649123e-01
1.546319545928405046e+09 1.959103422546176754e+00 -2.651383376743491738e+01 -3.870222324295723837e+01 9.795356513671140686e-01 -1.009737821331858076e-01 4.664773299094205489e-02 -1.677444247339661687e-01
1.546319546028666973e+09 1.959106936674148258e+00 -2.648561763576325490e+01 -3.861686891618784045e+01 9.798120804773549075e-01 -1.010217693037275682e-01 4.598566260189686922e-02 -1.662775027249513982e-01
1.546319546229445934e+09 1.963188916823113139e+00 -2.641939048994620620e+01 -3.844276512539736501e+01 9.805756911685848953e-01 -1.011285572377823155e-01 4.571012016225680513e-02 -1.617248085947506908e-01
1.546319546428173065e+09 1.971024884441456848e+00 -2.634068237183433325e+01 -3.827775438504794181e+01 9.800460306630968121e-01 -1.018544935414229524e-01 4.547778173398814988e-02 -1.645211575922205238e-01
1.546319546528706074e+09 1.976295248809236460e+00 -2.629839632547561123e+01 -3.820095803391228628e+01 9.792611296786403186e-01 -1.022526004961753776e-01 4.522393677736042533e-02 -1.689581046728454994e-01
1.546319546728547096e+09 1.990556937677033789e+00 -2.621191781584435176e+01 -3.804864717539281571e+01 9.783338531844224528e-01 -1.016855547488529077e-01 4.564750508352358183e-02 -1.744684067342530120e-01
1.546319546927949905e+09 2.008537158710789861e+00 -2.612589475816399798e+01 -3.789767390475017805e+01 9.779254102522528802e-01 -1.000479799908330497e-01 4.702758021084294665e-02 -1.773152570486517254e-01
1.546319547028404951e+09 2.019179351421846569e+00 -2.608167995041699427e+01 -3.781833523729482494e+01 9.780214302723527764e-01 -9.908395292667690479e-02 4.820362518575432159e-02 -1.770109113003960344e-01
1.546319547128990889e+09 2.029265966074273564e+00 -2.603729743007338371e+01 -3.773650521238111821e+01 9.785460517045633244e-01 -9.950355806582843188e-02 4.819906219481741305e-02 -1.738491214507293936e-01
1.546319547328485966e+09 2.051062020614069947e+00 -2.594275694950496813e+01 -3.757327035480822985e+01 9.785871764298467168e-01 -9.764667803678442337e-02 5.030698108024782983e-02 -1.740731801571749060e-01
1.546319547429605007e+09 2.061823417982288742e+00 -2.589254130032978196e+01 -3.749206008577012028e+01 9.781193133916314952e-01 -9.688425597540348266e-02 5.043766482532677925e-02 -1.770652187227741148e-01
1.546319547628398895e+09 2.080599216146771901e+00 -2.578930753435010459e+01 -3.732967230603492936e+01 9.770169669987767147e-01 -1.007315409647259463e-01 4.596715665126395456e-02 -1.821483553611756290e-01
1.546319547728518009e+09 2.092652585735235604e+00 -2.573750029809786000e+01 -3.724587358309908325e+01 9.768650378185156358e-01 -1.018295248283950793e-01 4.448354796741796346e-02 -1.827201678011595165e-01
1.546319547928853989e+09 2.127980816010693221e+00 -2.563183468263649445e+01 -3.707265093976730697e+01 9.767186893561933259e-01 -1.027220142438512729e-01 4.554129647921154739e-02 -1.827423868920357852e-01
1.546319548128693104e+09 2.179977763698587090e+00 -2.551952397508005888e+01 -3.688485259676456707e+01 9.767378108721603835e-01 -9.979064231555113962e-02 4.889532265424280377e-02 -1.833966301256566012e-01
1.546319548328701973e+09 2.245808474479708217e+00 -2.540558035802393633e+01 -3.669239131879368898e+01 9.771453637327248698e-01 -9.400819527146006549e-02 5.791335576334684376e-02 -1.816464714264271751e-01
1.546319548528141022e+09 2.312324707677297919e+00 -2.528027311374733088e+01 -3.649180105825938369e+01 9.771748670324374997e-01 -8.736914526220861121e-02 6.745647920871501724e-02 -1.815090496615900661e-01
1.546319548628607035e+09 2.339229980922422403e+00 -2.521233016322235798e+01 -3.639123524093218265e+01 9.769140318296833936e-01 -8.815544074627919280e-02 6.676511358261999485e-02 -1.827840591774931023e-01
1.546319548729429007e+09 2.364075194105363487e+00 -2.514171562013885008e+01 -3.628971464610905429e+01 9.765760742850319032e-01 -8.922604919361594444e-02 6.562518785130816434e-02 -1.844755214081661432e-01
1.546319548929193020e+09 2.406353832912603963e+00 -2.498905852854340992e+01 -3.608096099444736637e+01 9.754376656192874639e-01 -9.214292526814091278e-02 6.271025462210781665e-02 -1.899959625346168135e-01
1.546319549029315948e+09 2.425455688864723403e+00 -2.491126700610477585e+01 -3.597812910927724772e+01 9.746871741031755132e-01 -9.279329949974152170e-02 6.210910012275486919e-02 -1.936924776253819702e-01
1.546319549228646994e+09 2.455729135876458358e+00 -2.475322567353151726e+01 -3.576633350968709379e+01 9.728734706502853991e-01 -9.387470107532842889e-02 6.145823813849251444e-02 -2.023057971680455314e-01
1.546319549428642035e+09 2.473850712103921268e+00 -2.459785337428808916e+01 -3.553664980368318282e+01 9.720054800926120064e-01 -9.675783336065901796e-02 5.699941353393696286e-02 -2.063839509508162695e-01
1.546319549529206991e+09 2.480696418859450691e+00 -2.452379789334760929e+01 -3.541566980140311216e+01 9.725089580547452428e-01 -9.655043726153098027e-02 5.648405479352647945e-02 -2.042397882929834207e-01
1.546319549727976084e+09 2.488681059588283784e+00 -2.437746243979266225e+01 -3.515966989033429257e+01 9.732124028827296991e-01 -1.003835914018601783e-01 5.061569289153657752e-02 -2.005462666957368301e-01
1.546319549828191042e+09 2.492121753061999456e+00 -2.430566381359432881e+01 -3.502672150556015396e+01 9.735169137010583063e-01 -1.024852876002085439e-01 4.776089332266474086e-02 -1.986969592935174111e-01
1.546319549928975105e+09 2.496866047252798815e+00 -2.423426302040125080e+01 -3.489381059647077876e+01 9.733231305697578328e-01 -1.039330897145374910e-01 4.637330842260888042e-02 -1.992222694033416175e-01
1.546319550128606081e+09 2.513089447866351023e+00 -2.409774632359695445e+01 -3.462946316678380754e+01 9.730286941090500186e-01 -1.031667457403403071e-01 4.834784670525459765e-02 -2.005848168051357905e-01
1.546319550328963041e+09 2.534746387337175832e+00 -2.396720223290066443e+01 -3.435315705175656831e+01 9.737330931052240457e-01 -1.022411333243700010e-01 4.950014948034507645e-02 -1.973330921302982321e-01
1.546319550527987003e+09 2.562169063893282139e+00 -2.384832115461931323e+01 -3.408321786252747643e+01 9.749135215122106679e-01 -1.024606204507760854e-01 4.868751517418399427e-02 -1.915071087340256273e-01
1.546319550628876925e+09 2.577886864476870876e+00 -2.379009644322138328e+01 -3.394947516031236745e+01 9.749283000137675126e-01 -1.002650757310883378e-01 5.031460786138285818e-02 -1.921722265486346670e-01
1.546319550728912115e+09 2.595034077140438544e+00 -2.373346601789797816e+01 -3.382019923061047706e+01 9.746287685736547690e-01 -9.925536471113227677e-02 5.256201636510560160e-02 -1.936088078582579308e-01
1.546319550928544998e+09 2.627093838392986047e+00 -2.363007292964289263e+01 -3.356487937409148969e+01 9.754013054699539609e-01 -9.864538821599845575e-02 5.299646869201434657e-02 -1.898756302883572167e-01
1.546319551029649019e+09 2.647579490386017476e+00 -2.358450255366219039e+01 -3.344141004937861084e+01 9.765089846681570540e-01 -9.305415413245227141e-02 5.860864805405354566e-02 -1.853001717061668052e-01
1.546319551228482962e+09 2.679584068583650058e+00 -2.348477652737925681e+01 -3.319224872977607532e+01 9.766772609032451369e-01 -8.392917314881549740e-02 7.199433519651303459e-02 -1.840495521013363889e-01
1.546319551328665018e+09 2.690292299057496450e+00 -2.343129754921358554e+01 -3.306757700486633667e+01 9.764225761286379202e-01 -8.083532504726374801e-02 7.755834401317281135e-02 -1.845245412533304541e-01
1.546319551528939962e+09 2.686845685779089887e+00 -2.331633815948666211e+01 -3.281692068187772549e+01 9.757256769003810337e-01 -7.646653541224510131e-02 8.379582050515876901e-02 -1.873246723344474396e-01
1.546319551728499889e+09 2.648523717823988655e+00 -2.319942679993478052e+01 -3.257842788154993485e+01 9.752971539071652041e-01 -7.573062421330621630e-02 8.375818069760868068e-02 -1.898549480605476736e-01
1.546319551928534985e+09 2.570514305399680843e+00 -2.308384350621458836e+01 -3.235061492611161782e+01 9.755701835048745663e-01 -7.997422176653685988e-02 7.728952471938030366e-02 -1.894551933248452835e-01
1.546319552128542900e+09 2.464358580723116532e+00 -2.296047165414178792e+01 -3.211382924291527274e+01 9.758121949601770151e-01 -8.265663117304060392e-02 7.368035911323628229e-02 -1.884930931654254516e-01
1.546319552229038954e+09 2.397043505343444902e+00 -2.289633907530862089e+01 -3.199483235140670701e+01 9.750640175794023090e-01 -8.810737937253369789e-02 6.418145103354842840e-02 -1.933080253513741742e-01
1.546319552428327084e+09 2.252236182378324347e+00 -2.276782496485879648e+01 -3.174593187921302473e+01 9.730690721509848151e-01 -1.062953562834153959e-01 3.896257011381329405e-02 -2.007978988583531688e-01
1.546319552528897047e+09 2.186839441859124822e+00 -2.271225796862861657e+01 -3.161921043622094629e+01 9.728905148415626369e-01 -1.126403443279584554e-01 3.167495764072614933e-02 -1.994815681196043800e-01
1.546319552728856087e+09 2.079776408867029414e+00 -2.260911115755152778e+01 -3.135669224783642051e+01 9.737522086751888573e-01 -1.166670891100931168e-01 2.732722496461322675e-02 -1.935165346798626007e-01
1.546319552928915024e+09 1.992053672371626005e+00 -2.251767789050369828e+01 -3.109573031034322455e+01 9.754956317631930940e-01 -1.100831189352038386e-01 3.785787896760216958e-02 -1.866996527487421453e-01
1.546319553128515005e+09 1.912471727052187376e+00 -2.241650485823025107e+01 -3.082494163878053328e+01 9.767380304113479905e-01 -1.094145079243444008e-01 3.563907546144243904e-02 -1.809451345134427680e-01
1.546319553329174042e+09 1.862599214995936059e+00 -2.229662087195243458e+01 -3.053937839051060266e+01 9.767114839939046167e-01 -1.116622426879514407e-01 2.934588658892934437e-02 -1.808453470029886268e-01
1.546319553527896881e+09 1.841714959576051802e+00 -2.215586802851056447e+01 -3.023485632113339250e+01 9.753942161618968099e-01 -1.075624367248101398e-01 3.596413224274281478e-02 -1.890582621198201307e-01
1.546319553628463984e+09 1.847029690824428805e+00 -2.208444438422644041e+01 -3.008588340345661649e+01 9.749609364485841700e-01 -1.022750568070719956e-01 4.382114917469086268e-02 -1.925375081365175711e-01
1.546319553828396082e+09 1.853933529739605568e+00 -2.194822252169266719e+01 -2.979477195000713152e+01 9.745755019498377747e-01 -9.309347758074407175e-02 5.507297695400013848e-02 -1.962222276924035502e-01
1.546319554028990030e+09 1.866961754124603079e+00 -2.181855650807873914e+01 -2.950708171548239989e+01 9.744145814332643152e-01 -9.264966962696020991e-02 5.552050616426726370e-02 -1.971033627402513921e-01
1.546319554228727102e+09 1.878409639041967116e+00 -2.169912313206228660e+01 -2.922695712930564582e+01 9.751810960202516032e-01 -9.365813101920644757e-02 5.615170615666160991e-02 -1.926057381139661684e-01
1.546319554428870916e+09 1.890941975854693924e+00 -2.158299389742744978e+01 -2.895098715758744845e+01 9.756478799979696470e-01 -9.405085758117213979e-02 5.689730204374146560e-02 -1.898113470366210309e-01
1.546319554529083014e+09 1.894862799093686601e+00 -2.152239874089098137e+01 -2.881098781809492237e+01 9.756862733001541166e-01 -9.230382664811553894e-02 5.940556716584679403e-02 -1.897031319442980812e-01
1.546319554729053974e+09 1.898200267049581447e+00 -2.139956415371295151e+01 -2.853104831091096472e+01 9.756130818043505792e-01 -8.946902935593532835e-02 6.464980232394379467e-02 -1.897229834727446607e-01
1.546319554929310083e+09 1.896625417213220866e+00 -2.127872475491212967e+01 -2.825747677769381738e+01 9.758298884394837058e-01 -8.246812513367693387e-02 7.284348010592153755e-02 -1.888090690914477621e-01
1.546319555128475904e+09 1.867845895705774639e+00 -2.115249268702606855e+01 -2.798363639140180226e+01 9.741564662359234461e-01 -7.871974176522623934e-02 7.595905608864418623e-02 -1.976173153984147057e-01
1.546319555228728056e+09 1.844228325051612050e+00 -2.109018615766456151e+01 -2.784373923095891001e+01 9.731222031177687581e-01 -8.237780678489087238e-02 7.074455828072248598e-02 -2.030819593715714744e-01
1.546319555328768015e+09 1.811291496105266186e+00 -2.103448059545313598e+01 -2.770796555979010733e+01 9.724024109990269116e-01 -8.989383356558697247e-02 5.920576686765736951e-02 -2.069959587522777200e-01
1.546319555428807020e+09 1.774916743320696266e+00 -2.098785410436937582e+01 -2.756797262939108606e+01 9.719046297047582161e-01 -9.896952990190038824e-02 4.611633278051963103e-02 -2.085178811525052189e-01
1.546319555628490925e+09 1.726487117427209173e+00 -2.089826180435901293e+01 -2.728105518356806058e+01 9.720480571199416886e-01 -1.059022161875848023e-01 3.629850796438032628e-02 -2.063727539561955870e-01
1.546319555728951931e+09 1.709414592079179229e+00 -2.087919458244912363e+01 -2.713844284680160612e+01 9.733729381732848518e-01 -1.057732571640406793e-01 3.769451589917623135e-02 -1.998405984076889463e-01
1.546319555829236031e+09 1.693878415965757611e+00 -2.085566852608100774e+01 -2.699419802564666426e+01 9.751836236394311186e-01 -1.020224378594680598e-01 4.396895805246246042e-02 -1.915073186237543634e-01
1.546319556031523943e+09 1.676746354658432692e+00 -2.080443021204513698e+01 -2.669268060387068431e+01 9.771797495828585811e-01 -9.675587733812331115e-02 4.969130090789806997e-02 -1.824522179086686680e-01
1.546319556228708982e+09 1.655500593302761558e+00 -2.075243336712641096e+01 -2.638335583166495368e+01 9.780621166999562410e-01 -9.844399035500893402e-02 4.611449492990042642e-02 -1.776984242944889270e-01
1.546319556328759909e+09 1.650733343670458098e+00 -2.073046167657738437e+01 -2.622840482698519793e+01 9.787146478902573055e-01 -9.936796183329631160e-02 4.486251350955197670e-02 -1.738706445831254277e-01
1.546319556528393030e+09 1.647833206269085915e+00 -2.067918267983779401e+01 -2.592028466897005856e+01 9.805347353294169288e-01 -1.005214121322462878e-01 4.541773393161659123e-02 -1.624324719996786959e-01
1.546319556729089975e+09 1.648599118161644617e+00 -2.061890869787279001e+01 -2.561970396367324909e+01 9.825863220870368897e-01 -1.007038876105867675e-01 4.673765499974365939e-02 -1.489914033517006076e-01
1.546319556928927898e+09 1.647506249986566029e+00 -2.053398352626311407e+01 -2.533619972354808425e+01 9.828661151383909500e-01 -9.912567822237230986e-02 4.869345255691866908e-02 -1.475711601492961378e-01
1.546319557129316092e+09 1.673436420035372185e+00 -2.041264947300498989e+01 -2.505449013346021303e+01 9.824019200344746849e-01 -1.029819784979147390e-01 4.288733677400857064e-02 -1.498060611646448714e-01
1.546319557328753948e+09 1.724483609896042768e+00 -2.027076966827663185e+01 -2.477917820079931488e+01 9.829703949965934440e-01 -1.032023581243533689e-01 4.412081098820554159e-02 -1.455054290243390780e-01
1.546319557429353952e+09 1.749485258451112690e+00 -2.019063692650408015e+01 -2.464588577431241490e+01 9.833497619072277818e-01 -9.929775921131500649e-02 4.952918140523655116e-02 -1.439099057116543512e-01
1.546319557628679991e+09 1.815732309784081844e+00 -1.999997502326179344e+01 -2.438131191892014016e+01 9.813746987759215390e-01 -8.881092387030296853e-02 6.497539971645197032e-02 -1.574627506283943768e-01
1.546319557729342937e+09 1.845294045602659416e+00 -1.989268941542965408e+01 -2.425247334101897678e+01 9.800024768496048422e-01 -8.530458283930567043e-02 6.972956882506317622e-02 -1.656987047225254861e-01
1.546319557928463936e+09 1.908153926527968336e+00 -1.968284193907710744e+01 -2.399335095961860276e+01 9.775820661879751627e-01 -8.312174351830212138e-02 7.226684202606101226e-02 -1.794479957138207238e-01
1.546319558028681040e+09 1.934079981367898604e+00 -1.957276726406997369e+01 -2.387141770563667365e+01 9.764857899306587097e-01 -8.241777944462391758e-02 7.262517480716404461e-02 -1.854950017632384929e-01
1.546319558228384018e+09 1.965432927135135621e+00 -1.936788133185165961e+01 -2.361751400363354847e+01 9.747821871839434937e-01 -7.640825636146655886e-02 7.866397488692460083e-02 -1.943539167695801095e-01
1.546319558328438997e+09 1.975343843194203419e+00 -1.927204251576586458e+01 -2.349055324047062143e+01 9.748487292710428243e-01 -7.200042355860442056e-02 8.303614088331290333e-02 -1.938837109022345517e-01
1.546319558428963900e+09 1.982445578170816569e+00 -1.917926259390732824e+01 -2.336374000293277930e+01 9.744970043286442785e-01 -6.678280027822297571e-02 8.804930518456147159e-02 -1.953022426855697824e-01
1.546319558629159927e+09 1.971894391899260190e+00 -1.901088478190479236e+01 -2.309893384969737795e+01 9.735697784572181490e-01 -5.692935393426817869e-02 1.034435011680422123e-01 -1.955003253232262261e-01
1.546319558828332901e+09 1.921178863798495895e+00 -1.886035707806230022e+01 -2.283313149535223729e+01 9.734727648054599669e-01 -4.847227683361450545e-02 1.179291443244038506e-01 -1.899840295379932320e-01
1.546319558928520918e+09 1.867911599736669093e+00 -1.878736021959314328e+01 -2.269908549509341356e+01 9.741335084897485563e-01 -4.915091980934122723e-02 1.166811755098585285e-01 -1.871726422343452101e-01
1.546319559028572083e+09 1.791573822075500200e+00 -1.871138079102622953e+01 -2.256193099430831950e+01 9.744313075913495492e-01 -5.503988545789106901e-02 1.075853271768697772e-01 -1.894192048627620917e-01
1.546319559227844000e+09 1.604405331545580626e+00 -1.857330555018430474e+01 -2.225674010621990462e+01 9.756825988409264516e-01 -8.619239549279832102e-02 6.676740155805456489e-02 -1.901484981992078160e-01
1.546319559328588963e+09 1.502390304683835387e+00 -1.849551527612736734e+01 -2.209907047863773144e+01 9.758007075632846306e-01 -1.016679672597678857e-01 4.575734690823118900e-02 -1.881033459462629343e-01
1.546319559429151058e+09 1.407456112258109959e+00 -1.843374750893416447e+01 -2.193426370050508467e+01 9.761952766667653103e-01 -1.101623594577711973e-01 3.307982730874894223e-02 -1.838824662587973946e-01
1.546319559529186964e+09 1.328013387409509694e+00 -1.836571140345697017e+01 -2.177252105557203521e+01 9.768546228472756443e-01 -1.154342088083190609e-01 2.525912051755133461e-02 -1.783030176115480425e-01
1.546319559728471041e+09 1.207032309314280294e+00 -1.824572971945469746e+01 -2.143708509434180698e+01 9.783629602591797925e-01 -1.166147973145312683e-01 2.376175396715668811e-02 -1.692403205166830293e-01
1.546319559829165936e+09 1.164135054748522746e+00 -1.818207100881805971e+01 -2.126941832219541695e+01 9.788232661935492018e-01 -1.157947513295851938e-01 2.616731491180926406e-02 -1.667688842470857191e-01
1.546319560028398037e+09 1.105072161304354150e+00 -1.805178456929376907e+01 -2.090631801568867232e+01 9.795966901447877850e-01 -1.092790682525066059e-01 3.688505779447835004e-02 -1.645840284193416936e-01
1.546319560128475904e+09 1.086158432266565610e+00 -1.798068193922809854e+01 -2.072210386425927453e+01 9.798593621415674360e-01 -1.050058213603882323e-01 4.356983093607802449e-02 -1.641678340484284127e-01
1.546319560328397989e+09 1.058364338302417496e+00 -1.784342137055335797e+01 -2.034503690877247806e+01 9.799729394054657039e-01 -9.631547913078343515e-02 5.675793451505458526e-02 -1.647874491046083523e-01
1.546319560529079914e+09 1.035179545764695286e+00 -1.769755282935998508e+01 -1.996687763411908989e+01 9.802590937450480491e-01 -9.226483124684771442e-02 6.173258318290259644e-02 -1.636105076659006008e-01
